STORE_CODE,DATE,SALES_VALUE,SALES_QTY
8,2017-08-01,243028.08,15768
9,2017-08-01,141713.4,9754
1,2017-08-02,191272.1,12410
10,2017-08-02,109491.5,7490
11,2017-08-02,107633.8,7310
12,2017-08-02,107633.8,7310
13,2017-08-02,191272.1,12410
14,2017-08-02,191272.1,12410
15,2017-08-02,191272.1,12410
16,2017-08-02,191272.1,12410
17,2017-08-02,91341.0,6800
18,2017-08-02,91341.0,6800
19,2017-08-02,91341.0,6800
20,2017-08-02,91341.0,6800
3,2017-08-02,191272.1,12410
4,2017-08-02,191272.1,12410
5,2017-08-02,191272.1,12410
6,2017-08-02,191272.1,12410
7,2017-08-02,191272.1,12410
8,2017-08-02,191272.1,12410
9,2017-08-02,111548.5,7677
1,2017-08-03,173270.02,11242
10,2017-08-03,99195.1,6785
11,2017-08-03,97503.56,6622
12,2017-08-03,97503.56,6622
13,2017-08-03,173270.02,11242
14,2017-08-03,173270.02,11242
15,2017-08-03,173270.02,11242
16,2017-08-03,173270.02,11242
17,2017-08-03,82744.2,6160
18,2017-08-03,82744.2,6160
19,2017-08-03,82744.2,6160
20,2017-08-03,82744.2,6160
3,2017-08-03,173270.02,11242
4,2017-08-03,173270.02,11242
5,2017-08-03,173270.02,11242
6,2017-08-03,173270.02,11242
7,2017-08-03,173270.02,11242
8,2017-08-03,173270.02,11242
9,2017-08-03,101062.1,6956
1,2017-08-04,151892.55,9855
10,2017-08-04,86948.75,5948
11,2017-08-04,85473.9,5805
12,2017-08-04,85473.9,5805
13,2017-08-04,151892.55,9855
14,2017-08-04,151892.55,9855
15,2017-08-04,151892.55,9855
16,2017-08-04,151892.55,9855
17,2017-08-04,72535.5,5400
18,2017-08-04,72535.5,5400
19,2017-08-04,72535.5,5400
20,2017-08-04,72535.5,5400
3,2017-08-04,151892.55,9855
4,2017-08-04,151892.55,9855
5,2017-08-04,151892.55,9855
6,2017-08-04,151892.55,9855
7,2017-08-04,151892.55,9855
8,2017-08-04,151892.55,9855
9,2017-08-04,88580.75,6096
1,2017-08-05,136140.73,8833
10,2017-08-05,77923.65,5332
11,2017-08-05,76609.94,5203
12,2017-08-05,76609.94,5203
13,2017-08-05,136140.73,8833
14,2017-08-05,136140.73,8833
15,2017-08-05,136140.73,8833
16,2017-08-05,136140.73,8833
17,2017-08-05,65013.3,4840
18,2017-08-05,65013.3,4840
19,2017-08-05,65013.3,4840
20,2017-08-05,65013.3,4840
3,2017-08-05,136140.73,8833
4,2017-08-05,136140.73,8833
5,2017-08-05,136140.73,8833
6,2017-08-05,136140.73,8833
7,2017-08-05,136140.73,8833
8,2017-08-05,136140.73,8833
9,2017-08-05,79381.65,5464
1,2017-08-06,133890.47,8687
10,2017-08-06,76633.35,5241
11,2017-08-06,75343.66,5117
12,2017-08-06,75343.66,5117
13,2017-08-06,133890.47,8687
14,2017-08-06,133890.47,8687
15,2017-08-06,133890.47,8687
16,2017-08-06,133890.47,8687
17,2017-08-06,63938.7,4760
18,2017-08-06,63938.7,4760
19,2017-08-06,63938.7,4760
20,2017-08-06,63938.7,4760
3,2017-08-06,133890.47,8687
4,2017-08-06,133890.47,8687
5,2017-08-06,133890.47,8687
6,2017-08-06,133890.47,8687
7,2017-08-06,133890.47,8687
8,2017-08-06,133890.47,8687
9,2017-08-06,78065.35,5373
1,2017-08-07,155267.94,10074
10,2017-08-07,88878.7,6080
11,2017-08-07,87373.32,5934
12,2017-08-07,87373.32,5934
13,2017-08-07,155267.94,10074
14,2017-08-07,155267.94,10074
15,2017-08-07,155267.94,10074
16,2017-08-07,155267.94,10074
17,2017-08-07,74147.4,5520
18,2017-08-07,74147.4,5520
19,2017-08-07,74147.4,5520
20,2017-08-07,74147.4,5520
3,2017-08-07,155267.94,10074
4,2017-08-07,155267.94,10074
5,2017-08-07,155267.94,10074
6,2017-08-07,155267.94,10074
7,2017-08-07,155267.94,10074
8,2017-08-07,155267.94,10074
9,2017-08-07,90547.7,6232
1,2017-08-08,243028.08,15768
10,2017-08-08,139121.4,9517
11,2017-08-08,136758.24,9288
12,2017-08-08,136758.24,9288
13,2017-08-08,243028.08,15768
14,2017-08-08,243028.08,15768
15,2017-08-08,243028.08,15768
16,2017-08-08,243028.08,15768
17,2017-08-08,116056.8,8640
18,2017-08-08,116056.8,8640
19,2017-08-08,116056.8,8640
20,2017-08-08,116056.8,8640
3,2017-08-08,243028.08,15768
4,2017-08-08,243028.08,15768
5,2017-08-08,243028.08,15768
6,2017-08-08,243028.08,15768
7,2017-08-08,243028.08,15768
8,2017-08-08,243028.08,15768
9,2017-08-08,141737.4,9754
1,2017-08-09,176645.41,11461
10,2017-08-09,101128.05,6916
11,2017-08-09,99402.98,6751
12,2017-08-09,99402.98,6751
13,2017-08-09,176645.41,11461
14,2017-08-09,176645.41,11461
15,2017-08-09,176645.41,11461
16,2017-08-09,176645.41,11461
17,2017-08-09,84356.1,6280
18,2017-08-09,84356.1,6280
19,2017-08-09,84356.1,6280
20,2017-08-09,84356.1,6280
3,2017-08-09,176645.41,11461
4,2017-08-09,176645.41,11461
5,2017-08-09,176645.41,11461
6,2017-08-09,176645.41,11461
7,2017-08-09,176645.41,11461
8,2017-08-09,176645.41,11461
9,2017-08-09,103032.05,7090
1,2017-08-10,198022.88,12848
10,2017-08-10,113346.4,7752
11,2017-08-10,111432.64,7568
12,2017-08-10,111432.64,7568
13,2017-08-10,198022.88,12848
14,2017-08-10,198022.88,12848
15,2017-08-10,198022.88,12848
16,2017-08-10,198022.88,12848
17,2017-08-10,94564.8,7040
18,2017-08-10,94564.8,7040
19,2017-08-10,94564.8,7040
20,2017-08-10,94564.8,7040
3,2017-08-10,198022.88,12848
4,2017-08-10,198022.88,12848
5,2017-08-10,198022.88,12848
6,2017-08-10,198022.88,12848
7,2017-08-10,198022.88,12848
8,2017-08-10,198022.88,12848
9,2017-08-10,115471.4,7947
1,2017-08-11,148517.16,9636
10,2017-08-11,85017.8,5816
11,2017-08-11,83574.48,5676
12,2017-08-11,83574.48,5676
13,2017-08-11,148517.16,9636
14,2017-08-11,148517.16,9636
15,2017-08-11,148517.16,9636
16,2017-08-11,148517.16,9636
17,2017-08-11,70923.6,5280
18,2017-08-11,70923.6,5280
19,2017-08-11,70923.6,5280
20,2017-08-11,70923.6,5280
3,2017-08-11,148517.16,9636
4,2017-08-11,148517.16,9636
5,2017-08-11,148517.16,9636
6,2017-08-11,148517.16,9636
7,2017-08-11,148517.16,9636
8,2017-08-11,148517.16,9636
9,2017-08-11,86615.8,5961
1,2017-08-12,124889.43,8103
10,2017-08-12,71488.15,4890
11,2017-08-12,70278.54,4773
12,2017-08-12,70278.54,4773
13,2017-08-12,124889.43,8103
14,2017-08-12,124889.43,8103
15,2017-08-12,124889.43,8103
16,2017-08-12,124889.43,8103
17,2017-08-12,59640.3,4440
18,2017-08-12,59640.3,4440
19,2017-08-12,59640.3,4440
20,2017-08-12,59640.3,4440
3,2017-08-12,124889.43,8103
4,2017-08-12,124889.43,8103
5,2017-08-12,124889.43,8103
6,2017-08-12,124889.43,8103
7,2017-08-12,124889.43,8103
8,2017-08-12,124889.43,8103
9,2017-08-12,72829.15,5012
1,2017-08-13,133890.47,8687
10,2017-08-13,76634.35,5241
11,2017-08-13,75343.66,5117
12,2017-08-13,75343.66,5117
13,2017-08-13,133890.47,8687
14,2017-08-13,133890.47,8687
15,2017-08-13,133890.47,8687
16,2017-08-13,133890.47,8687
17,2017-08-13,63938.7,4760
18,2017-08-13,63938.7,4760
19,2017-08-13,63938.7,4760
20,2017-08-13,63938.7,4760
3,2017-08-13,133890.47,8687
4,2017-08-13,133890.47,8687
5,2017-08-13,133890.47,8687
6,2017-08-13,133890.47,8687
7,2017-08-13,133890.47,8687
8,2017-08-13,133890.47,8687
9,2017-08-13,78070.35,5373
1,2017-08-14,136140.73,8833
10,2017-08-14,77938.65,5332
11,2017-08-14,76609.94,5203
12,2017-08-14,76609.94,5203
13,2017-08-14,136140.73,8833
14,2017-08-14,136140.73,8833
15,2017-08-14,136140.73,8833
16,2017-08-14,136140.73,8833
17,2017-08-14,65013.3,4840
18,2017-08-14,65013.3,4840
19,2017-08-14,65013.3,4840
20,2017-08-14,65013.3,4840
3,2017-08-14,136140.73,8833
4,2017-08-14,136140.73,8833
5,2017-08-14,136140.73,8833
6,2017-08-14,136140.73,8833
7,2017-08-14,136140.73,8833
8,2017-08-14,136140.73,8833
9,2017-08-14,79403.65,5464
1,2017-08-15,253154.25,16425
10,2017-08-15,144902.25,9911
11,2017-08-15,142456.5,9675
12,2017-08-15,142456.5,9675
13,2017-08-15,253154.25,16425
14,2017-08-15,253154.25,16425
15,2017-08-15,253154.25,16425
16,2017-08-15,253154.25,16425
17,2017-08-15,120892.5,9000
18,2017-08-15,120892.5,9000
19,2017-08-15,120892.5,9000
20,2017-08-15,120892.5,9000
3,2017-08-15,253154.25,16425
4,2017-08-15,253154.25,16425
5,2017-08-15,253154.25,16425
6,2017-08-15,253154.25,16425
7,2017-08-15,253154.25,16425
8,2017-08-15,253154.25,16425
9,2017-08-15,147617.25,10159
1,2017-08-16,203648.53,13213
10,2017-08-16,116592.65,7975
11,2017-08-16,114598.34,7783
12,2017-08-16,114598.34,7783
13,2017-08-16,203648.53,13213
14,2017-08-16,203648.53,13213
15,2017-08-16,203648.53,13213
16,2017-08-16,203648.53,13213
17,2017-08-16,97251.3,7240
18,2017-08-16,97251.3,7240
19,2017-08-16,97251.3,7240
20,2017-08-16,97251.3,7240
3,2017-08-16,203648.53,13213
4,2017-08-16,203648.53,13213
5,2017-08-16,203648.53,13213
6,2017-08-16,203648.53,13213
7,2017-08-16,203648.53,13213
8,2017-08-16,203648.53,13213
9,2017-08-16,118790.65,8174
1,2017-08-17,202523.4,13140
10,2017-08-17,115942.0,7930
11,2017-08-17,113965.2,7740
12,2017-08-17,113965.2,7740
13,2017-08-17,202523.4,13140
14,2017-08-17,202523.4,13140
15,2017-08-17,202523.4,13140
16,2017-08-17,202523.4,13140
17,2017-08-17,96714.0,7200
18,2017-08-17,96714.0,7200
19,2017-08-17,96714.0,7200
20,2017-08-17,96714.0,7200
3,2017-08-17,202523.4,13140
4,2017-08-17,202523.4,13140
5,2017-08-17,202523.4,13140
6,2017-08-17,202523.4,13140
7,2017-08-17,202523.4,13140
8,2017-08-17,202523.4,13140
9,2017-08-17,118124.0,8129
1,2017-08-18,157518.2,10220
10,2017-08-18,90178.0,6168
11,2017-08-18,88639.6,6020
12,2017-08-18,88639.6,6020
13,2017-08-18,157518.2,10220
14,2017-08-18,157518.2,10220
15,2017-08-18,157518.2,10220
16,2017-08-18,157518.2,10220
17,2017-08-18,75222.0,5600
18,2017-08-18,75222.0,5600
19,2017-08-18,75222.0,5600
20,2017-08-18,75222.0,5600
3,2017-08-18,157518.2,10220
4,2017-08-18,157518.2,10220
5,2017-08-18,157518.2,10220
6,2017-08-18,157518.2,10220
7,2017-08-18,157518.2,10220
8,2017-08-18,157518.2,10220
9,2017-08-18,91878.0,6323
1,2017-08-19,139516.12,9052
10,2017-08-19,79866.6,5463
11,2017-08-19,78509.36,5332
12,2017-08-19,78509.36,5332
13,2017-08-19,139516.12,9052
14,2017-08-19,139516.12,9052
15,2017-08-19,139516.12,9052
16,2017-08-19,139516.12,9052
17,2017-08-19,66625.2,4960
18,2017-08-19,66625.2,4960
19,2017-08-19,66625.2,4960
20,2017-08-19,66625.2,4960
3,2017-08-19,139516.12,9052
4,2017-08-19,139516.12,9052
5,2017-08-19,139516.12,9052
6,2017-08-19,139516.12,9052
7,2017-08-19,139516.12,9052
8,2017-08-19,139516.12,9052
9,2017-08-19,81368.6,5599
1,2017-08-20,131640.21,8541
10,2017-08-20,75382.05,5155
11,2017-08-20,74077.38,5031
12,2017-08-20,74077.38,5031
13,2017-08-20,131640.21,8541
14,2017-08-20,131640.21,8541
15,2017-08-20,131640.21,8541
16,2017-08-20,131640.21,8541
17,2017-08-20,62864.1,4680
18,2017-08-20,62864.1,4680
19,2017-08-20,62864.1,4680
20,2017-08-20,62864.1,4680
3,2017-08-20,131640.21,8541
4,2017-08-20,131640.21,8541
5,2017-08-20,131640.21,8541
6,2017-08-20,131640.21,8541
7,2017-08-20,131640.21,8541
8,2017-08-20,131640.21,8541
9,2017-08-20,76811.05,5285
1,2017-08-21,150767.42,9782
10,2017-08-21,86323.1,5904
11,2017-08-21,84840.76,5762
12,2017-08-21,84840.76,5762
13,2017-08-21,150767.42,9782
14,2017-08-21,150767.42,9782
15,2017-08-21,150767.42,9782
16,2017-08-21,150767.42,9782
17,2017-08-21,71998.2,5360
18,2017-08-21,71998.2,5360
19,2017-08-21,71998.2,5360
20,2017-08-21,71998.2,5360
3,2017-08-21,150767.42,9782
4,2017-08-21,150767.42,9782
5,2017-08-21,150767.42,9782
6,2017-08-21,150767.42,9782
7,2017-08-21,150767.42,9782
8,2017-08-21,150767.42,9782
9,2017-08-21,87955.1,6052
1,2017-08-22,223900.87,14527
10,2017-08-22,128172.35,8766
11,2017-08-22,125994.86,8557
12,2017-08-22,125994.86,8557
13,2017-08-22,223900.87,14527
14,2017-08-22,223900.87,14527
15,2017-08-22,223900.87,14527
16,2017-08-22,223900.87,14527
17,2017-08-22,106922.7,7960
18,2017-08-22,106922.7,7960
19,2017-08-22,106922.7,7960
20,2017-08-22,106922.7,7960
3,2017-08-22,223900.87,14527
4,2017-08-22,223900.87,14527
5,2017-08-22,223900.87,14527
6,2017-08-22,223900.87,14527
7,2017-08-22,223900.87,14527
8,2017-08-22,223900.87,14527
9,2017-08-22,130581.35,8986
1,2017-08-23,208149.05,13505
10,2017-08-23,119160.25,8149
11,2017-08-23,117130.9,7955
12,2017-08-23,117130.9,7955
13,2017-08-23,208149.05,13505
14,2017-08-23,208149.05,13505
15,2017-08-23,208149.05,13505
16,2017-08-23,208149.05,13505
17,2017-08-23,99400.5,7400
18,2017-08-23,99400.5,7400
19,2017-08-23,99400.5,7400
20,2017-08-23,99400.5,7400
3,2017-08-23,208149.05,13505
4,2017-08-23,208149.05,13505
5,2017-08-23,208149.05,13505
6,2017-08-23,208149.05,13505
7,2017-08-23,208149.05,13505
8,2017-08-23,208149.05,13505
9,2017-08-23,121404.25,8354
1,2017-08-24,186771.58,12118
10,2017-08-24,106907.9,7313
11,2017-08-24,105101.24,7138
12,2017-08-24,105101.24,7138
13,2017-08-24,186771.58,12118
14,2017-08-24,186771.58,12118
15,2017-08-24,186771.58,12118
16,2017-08-24,186771.58,12118
17,2017-08-24,89191.8,6640
18,2017-08-24,89191.8,6640
19,2017-08-24,89191.8,6640
20,2017-08-24,89191.8,6640
3,2017-08-24,186771.58,12118
4,2017-08-24,186771.58,12118
5,2017-08-24,186771.58,12118
6,2017-08-24,186771.58,12118
7,2017-08-24,186771.58,12118
8,2017-08-24,186771.58,12118
9,2017-08-24,108910.9,7495
1,2017-08-25,159768.46,10366
10,2017-08-25,91451.3,6255
11,2017-08-25,89905.88,6106
12,2017-08-25,89905.88,6106
13,2017-08-25,159768.46,10366
14,2017-08-25,159768.46,10366
15,2017-08-25,159768.46,10366
16,2017-08-25,159768.46,10366
17,2017-08-25,76296.6,5680
18,2017-08-25,76296.6,5680
19,2017-08-25,76296.6,5680
20,2017-08-25,76296.6,5680
3,2017-08-25,159768.46,10366
4,2017-08-25,159768.46,10366
5,2017-08-25,159768.46,10366
6,2017-08-25,159768.46,10366
7,2017-08-25,159768.46,10366
8,2017-08-25,159768.46,10366
9,2017-08-25,93164.3,6411
1,2017-08-26,130515.08,8468
10,2017-08-26,74726.4,5112
11,2017-08-26,73444.24,4988
12,2017-08-26,73444.24,4988
13,2017-08-26,130515.08,8468
14,2017-08-26,130515.08,8468
15,2017-08-26,130515.08,8468
16,2017-08-26,130515.08,8468
17,2017-08-26,62326.8,4640
18,2017-08-26,62326.8,4640
19,2017-08-26,62326.8,4640
20,2017-08-26,62326.8,4640
3,2017-08-26,130515.08,8468
4,2017-08-26,130515.08,8468
5,2017-08-26,130515.08,8468
6,2017-08-26,130515.08,8468
7,2017-08-26,130515.08,8468
8,2017-08-26,130515.08,8468
9,2017-08-26,76135.4,5240
1,2017-08-27,136140.73,8833
10,2017-08-27,77941.65,5332
11,2017-08-27,76609.94,5203
12,2017-08-27,76609.94,5203
13,2017-08-27,136140.73,8833
14,2017-08-27,136140.73,8833
15,2017-08-27,136140.73,8833
16,2017-08-27,136140.73,8833
17,2017-08-27,65013.3,4840
18,2017-08-27,65013.3,4840
19,2017-08-27,65013.3,4840
20,2017-08-27,65013.3,4840
3,2017-08-27,136140.73,8833
4,2017-08-27,136140.73,8833
5,2017-08-27,136140.73,8833
6,2017-08-27,136140.73,8833
7,2017-08-27,136140.73,8833
8,2017-08-27,136140.73,8833
9,2017-08-27,79410.65,5464
1,2017-08-28,155267.94,10074
10,2017-08-28,88888.7,6080
11,2017-08-28,87373.32,5934
12,2017-08-28,87373.32,5934
13,2017-08-28,155267.94,10074
14,2017-08-28,155267.94,10074
15,2017-08-28,155267.94,10074
16,2017-08-28,155267.94,10074
17,2017-08-28,74147.4,5520
18,2017-08-28,74147.4,5520
19,2017-08-28,74147.4,5520
20,2017-08-28,74147.4,5520
3,2017-08-28,155267.94,10074
4,2017-08-28,155267.94,10074
5,2017-08-28,155267.94,10074
6,2017-08-28,155267.94,10074
7,2017-08-28,155267.94,10074
8,2017-08-28,155267.94,10074
9,2017-08-28,90562.7,6232
1,2017-08-29,250903.99,16279
10,2017-08-29,143669.95,9825
11,2017-08-29,141190.22,9589
12,2017-08-29,141190.22,9589
13,2017-08-29,250903.99,16279
14,2017-08-29,250903.99,16279
15,2017-08-29,250903.99,16279
16,2017-08-29,250903.99,16279
17,2017-08-29,119817.9,8920
18,2017-08-29,119817.9,8920
19,2017-08-29,119817.9,8920
20,2017-08-29,119817.9,8920
3,2017-08-29,250903.99,16279
4,2017-08-29,250903.99,16279
5,2017-08-29,250903.99,16279
6,2017-08-29,250903.99,16279
7,2017-08-29,250903.99,16279
8,2017-08-29,250903.99,16279
9,2017-08-29,146393.95,10071
1,2017-08-30,217150.09,14089
10,2017-08-30,124339.45,8504
11,2017-08-30,122196.02,8299
12,2017-08-30,122196.02,8299
13,2017-08-30,217150.09,14089
14,2017-08-30,217150.09,14089
15,2017-08-30,217150.09,14089
16,2017-08-30,217150.09,14089
17,2017-08-30,103698.9,7720
18,2017-08-30,103698.9,7720
19,2017-08-30,103698.9,7720
20,2017-08-30,103698.9,7720
3,2017-08-30,217150.09,14089
4,2017-08-30,217150.09,14089
5,2017-08-30,217150.09,14089
6,2017-08-30,217150.09,14089
7,2017-08-30,217150.09,14089
8,2017-08-30,217150.09,14089
9,2017-08-30,126694.45,8716
1,2017-08-31,195772.62,12702
10,2017-08-31,112086.1,7665
11,2017-08-31,110166.36,7482
12,2017-08-31,110166.36,7482
13,2017-08-31,195772.62,12702
14,2017-08-31,195772.62,12702
15,2017-08-31,195772.62,12702
16,2017-08-31,195772.62,12702
17,2017-08-31,93490.2,6960
18,2017-08-31,93490.2,6960
19,2017-08-31,93490.2,6960
20,2017-08-31,93490.2,6960
3,2017-08-31,195772.62,12702
4,2017-08-31,195772.62,12702
5,2017-08-31,195772.62,12702
6,2017-08-31,195772.62,12702
7,2017-08-31,195772.62,12702
8,2017-08-31,195772.62,12702
9,2017-08-31,114202.1,7858
1,2017-09-01,159768.46,10366
10,2017-09-01,91473.3,6257
11,2017-09-01,89905.88,6106
12,2017-09-01,89905.88,6106
13,2017-09-01,159768.46,10366
14,2017-09-01,159768.46,10366
15,2017-09-01,159768.46,10366
16,2017-09-01,159768.46,10366
17,2017-09-01,76296.6,5680
18,2017-09-01,76296.6,5680
19,2017-09-01,76296.6,5680
20,2017-09-01,76296.6,5680
3,2017-09-01,159768.46,10366
4,2017-09-01,159768.46,10366
5,2017-09-01,159768.46,10366
6,2017-09-01,159768.46,10366
7,2017-09-01,159768.46,10366
8,2017-09-01,159768.46,10366
9,2017-09-01,93198.3,6414
1,2017-09-02,124889.43,8103
10,2017-09-02,71508.15,4890
11,2017-09-02,70278.54,4773
12,2017-09-02,70278.54,4773
13,2017-09-02,124889.43,8103
14,2017-09-02,124889.43,8103
15,2017-09-02,124889.43,8103
16,2017-09-02,124889.43,8103
17,2017-09-02,59640.3,4440
18,2017-09-02,59640.3,4440
19,2017-09-02,59640.3,4440
20,2017-09-02,59640.3,4440
3,2017-09-02,124889.43,8103
4,2017-09-02,124889.43,8103
5,2017-09-02,124889.43,8103
6,2017-09-02,124889.43,8103
7,2017-09-02,124889.43,8103
8,2017-09-02,124889.43,8103
9,2017-09-02,72860.15,5012
1,2017-09-03,130515.08,8468
10,2017-09-03,74748.4,5112
11,2017-09-03,73444.24,4988
12,2017-09-03,73444.24,4988
13,2017-09-03,130515.08,8468
14,2017-09-03,130515.08,8468
15,2017-09-03,130515.08,8468
16,2017-09-03,130515.08,8468
17,2017-09-03,62326.8,4640
18,2017-09-03,62326.8,4640
19,2017-09-03,62326.8,4640
20,2017-09-03,62326.8,4640
3,2017-09-03,130515.08,8468
4,2017-09-03,130515.08,8468
5,2017-09-03,130515.08,8468
6,2017-09-03,130515.08,8468
7,2017-09-03,130515.08,8468
8,2017-09-03,130515.08,8468
9,2017-09-03,76170.4,5240
1,2017-09-04,144016.64,9344
10,2017-09-04,82448.2,5638
11,2017-09-04,81041.92,5504
12,2017-09-04,81041.92,5504
13,2017-09-04,144016.64,9344
14,2017-09-04,144016.64,9344
15,2017-09-04,144016.64,9344
16,2017-09-04,144016.64,9344
17,2017-09-04,68774.4,5120
18,2017-09-04,68774.4,5120
19,2017-09-04,68774.4,5120
20,2017-09-04,68774.4,5120
3,2017-09-04,144016.64,9344
4,2017-09-04,144016.64,9344
5,2017-09-04,144016.64,9344
6,2017-09-04,144016.64,9344
7,2017-09-04,144016.64,9344
8,2017-09-04,144016.64,9344
9,2017-09-04,83999.2,5779
1,2017-09-05,263280.42,17082
10,2017-09-05,150742.1,10308
11,2017-09-05,148154.76,10062
12,2017-09-05,148154.76,10062
13,2017-09-05,263280.42,17082
14,2017-09-05,263280.42,17082
15,2017-09-05,263280.42,17082
16,2017-09-05,263280.42,17082
17,2017-09-05,125728.2,9360
18,2017-09-05,125728.2,9360
19,2017-09-05,125728.2,9360
20,2017-09-05,125728.2,9360
3,2017-09-05,263280.42,17082
4,2017-09-05,263280.42,17082
5,2017-09-05,263280.42,17082
6,2017-09-05,263280.42,17082
7,2017-09-05,263280.42,17082
8,2017-09-05,263280.42,17082
9,2017-09-05,153589.1,10567
1,2017-09-06,192397.23,12483
10,2017-09-06,110162.15,7533
11,2017-09-06,108266.94,7353
12,2017-09-06,108266.94,7353
13,2017-09-06,192397.23,12483
14,2017-09-06,192397.23,12483
15,2017-09-06,192397.23,12483
16,2017-09-06,192397.23,12483
17,2017-09-06,91878.3,6840
18,2017-09-06,91878.3,6840
19,2017-09-06,91878.3,6840
20,2017-09-06,91878.3,6840
3,2017-09-06,192397.23,12483
4,2017-09-06,192397.23,12483
5,2017-09-06,192397.23,12483
6,2017-09-06,192397.23,12483
7,2017-09-06,192397.23,12483
8,2017-09-06,192397.23,12483
9,2017-09-06,112245.15,7721
1,2017-09-07,198022.88,12848
10,2017-09-07,113380.4,7752
11,2017-09-07,111432.64,7568
12,2017-09-07,111432.64,7568
13,2017-09-07,198022.88,12848
14,2017-09-07,198022.88,12848
15,2017-09-07,198022.88,12848
16,2017-09-07,198022.88,12848
17,2017-09-07,94564.8,7040
18,2017-09-07,94564.8,7040
19,2017-09-07,94564.8,7040
20,2017-09-07,94564.8,7040
3,2017-09-07,198022.88,12848
4,2017-09-07,198022.88,12848
5,2017-09-07,198022.88,12848
6,2017-09-07,198022.88,12848
7,2017-09-07,198022.88,12848
8,2017-09-07,198022.88,12848
9,2017-09-07,115523.4,7947
1,2017-09-08,149642.29,9709
10,2017-09-08,85695.45,5860
11,2017-09-08,84207.62,5719
12,2017-09-08,84207.62,5719
13,2017-09-08,149642.29,9709
14,2017-09-08,149642.29,9709
15,2017-09-08,149642.29,9709
16,2017-09-08,149642.29,9709
17,2017-09-08,71460.9,5320
18,2017-09-08,71460.9,5320
19,2017-09-08,71460.9,5320
20,2017-09-08,71460.9,5320
3,2017-09-08,149642.29,9709
4,2017-09-08,149642.29,9709
5,2017-09-08,149642.29,9709
6,2017-09-08,149642.29,9709
7,2017-09-08,149642.29,9709
8,2017-09-08,149642.29,9709
9,2017-09-08,87322.45,6007
1,2017-09-09,135015.6,8760
10,2017-09-09,77317.0,5287
11,2017-09-09,75976.8,5160
12,2017-09-09,75976.8,5160
13,2017-09-09,135015.6,8760
14,2017-09-09,135015.6,8760
15,2017-09-09,135015.6,8760
16,2017-09-09,135015.6,8760
17,2017-09-09,64476.0,4800
18,2017-09-09,64476.0,4800
19,2017-09-09,64476.0,4800
20,2017-09-09,64476.0,4800
3,2017-09-09,135015.6,8760
4,2017-09-09,135015.6,8760
5,2017-09-09,135015.6,8760
6,2017-09-09,135015.6,8760
7,2017-09-09,135015.6,8760
8,2017-09-09,135015.6,8760
9,2017-09-09,78785.0,5419
1,2017-09-10,128264.82,8322
10,2017-09-10,73435.1,5022
11,2017-09-10,72177.96,4902
12,2017-09-10,72177.96,4902
13,2017-09-10,128264.82,8322
14,2017-09-10,128264.82,8322
15,2017-09-10,128264.82,8322
16,2017-09-10,128264.82,8322
17,2017-09-10,61252.2,4560
18,2017-09-10,61252.2,4560
19,2017-09-10,61252.2,4560
20,2017-09-10,61252.2,4560
3,2017-09-10,128264.82,8322
4,2017-09-10,128264.82,8322
5,2017-09-10,128264.82,8322
6,2017-09-10,128264.82,8322
7,2017-09-10,128264.82,8322
8,2017-09-10,128264.82,8322
9,2017-09-10,74821.1,5147
1,2017-09-11,159768.46,10366
10,2017-09-11,91461.3,6255
11,2017-09-11,89905.88,6106
12,2017-09-11,89905.88,6106
13,2017-09-11,159768.46,10366
14,2017-09-11,159768.46,10366
15,2017-09-11,159768.46,10366
16,2017-09-11,159768.46,10366
17,2017-09-11,76296.6,5680
18,2017-09-11,76296.6,5680
19,2017-09-11,76296.6,5680
20,2017-09-11,76296.6,5680
3,2017-09-11,159768.46,10366
4,2017-09-11,159768.46,10366
5,2017-09-11,159768.46,10366
6,2017-09-11,159768.46,10366
7,2017-09-11,159768.46,10366
8,2017-09-11,159768.46,10366
9,2017-09-11,93180.3,6411
1,2017-09-12,268906.07,17447
10,2017-09-12,153965.35,10527
11,2017-09-12,151320.46,10277
12,2017-09-12,151320.46,10277
13,2017-09-12,268906.07,17447
14,2017-09-12,268906.07,17447
15,2017-09-12,268906.07,17447
16,2017-09-12,268906.07,17447
17,2017-09-12,128414.7,9560
18,2017-09-12,128414.7,9560
19,2017-09-12,128414.7,9560
20,2017-09-12,128414.7,9560
3,2017-09-12,268906.07,17447
4,2017-09-12,268906.07,17447
5,2017-09-12,268906.07,17447
6,2017-09-12,268906.07,17447
7,2017-09-12,268906.07,17447
8,2017-09-12,268906.07,17447
9,2017-09-12,156875.35,10792
1,2017-09-13,202523.4,13140
10,2017-09-13,115969.0,7930
11,2017-09-13,113965.2,7740
12,2017-09-13,113965.2,7740
13,2017-09-13,202523.4,13140
14,2017-09-13,202523.4,13140
15,2017-09-13,202523.4,13140
16,2017-09-13,202523.4,13140
17,2017-09-13,96714.0,7200
18,2017-09-13,96714.0,7200
19,2017-09-13,96714.0,7200
20,2017-09-13,96714.0,7200
3,2017-09-13,202523.4,13140
4,2017-09-13,202523.4,13140
5,2017-09-13,202523.4,13140
6,2017-09-13,202523.4,13140
7,2017-09-13,202523.4,13140
8,2017-09-13,202523.4,13140
9,2017-09-13,118167.0,8129
1,2017-09-14,198022.88,12848
10,2017-09-14,113412.4,7756
